1000.323811,LtnSmACircumHookAbv.2StorySItal
1000.323811,LtnSmACircumHookAbv.2StorySItal.VN
1000.331,LtnSmAInvBreve
1000.332,LtnSmABreve
1000.3321,LtnSmABreveDotBlw
1000.332311,LtnSmABreveAcute
1000.332312,LtnSmABreveAcute.VN
1000.332312,LtnSmABreveAcute.2StorySItal.VN
1000.332313,LtnSmABreveGrave
1000.332314,LtnSmABreveGrave.VN
1000.332314,LtnSmABreveGrave.2StorySItal.VN
1000.33234,LtnSmABreveTilde
1000.332341,LtnSmABreveTilde.VN
1000.332341,LtnSmABreveTilde.2StorySItal.VN
1000.33238,LtnSmABreveHookAbv
1000.332381,LtnSmABreveHookAbv.VN
1000.332381,LtnSmABreveHookAbv.2StorySItal.VN
1000.333,CySmABreve
1000.334,LtnSmACaron
1000.35,LtnSmAMacron
1000.361,CySmADiaer
1000.3635,LtnSmADiaerMacron
1000.371,LtnSmADotAbv
1000.37135,LtnSmADotAbvMacron
1000.373331,LtnSmARingAbvAcute
1000.374,LtnSmARtHalfRing
1000.38,LtnSmAHookAbv
1000.471,LtnSmADotBlw
1000.473,LtnSmARingBlw
1000.62,LtnSmAOgonek
1000.63,LtnSmAOgonek.RetroHook
1000.64,LtnSmARetrHook
1000.75,LtnSmAStrk
1001.34,LtnSmATilde.2StorySItal
1001.471,LtnSmADotBlw.2StorySItal
1002.1,LtnSmAADigraph
1003.1,LtnSmAODigraph
1004.1,LtnSmAUDigraph
1005.1,LtnSmAVDigraph
1005.75,LtnSmAVDigraphStrk
1006.1,LtnSmAYDigraph
1009.1,LtnSmTurnedA
1009.11,LtnSmTurnedA.2StorySItal
1009.22,LtnSupSmTurnedA
1010.1,LtnSmAlpha
1010.1175,LtnSmAStrk.2StorySItal
1010.14,LtnSmA
1010.14,LtnSmA.SngStory
1010.14311,LtnSmAAcute.SngStory
1010.14313,LtnSmAGrave.SngStory
1010.14314,LtnSmADblGrave.SngStory
1010.1432,LtnSmACircum.SngStory
1010.14321,LtnSmACircumDotBlw.SngStory
1010.143231,LtnSmACircumAcute.SngStory
1010.143231,LtnSmACircumAcute.SngStory.VN
1010.143231,LtnSmACircumGrave.SngStory
1010.143231,LtnSmACircumGrave.SngStory.VN
1010.143234,LtnSmACircumTilde.SngStory
1010.143234,LtnSmACircumTilde.SngStory.VN
1010.143238,LtnSmACircumHookAbv.SngStory
1010.143238,LtnSmACircumHookAbv.SngStory.VN
1010.14331,LtnSmAInvBreve.SngStory
1010.14332,LtnSmABreve.SngStory
1010.143321,LtnSmABreveDotBlw.SngStory
1010.143323,LtnSmABreveAcute.SngStory
1010.143323,LtnSmABreveAcute.SngStory.VN
1010.143323,LtnSmABreveGrave.SngStory
1010.143323,LtnSmABreveGrave.SngStory.VN
1010.143323,LtnSmABreveTilde.SngStory
1010.143323,LtnSmABreveTilde.SngStory.VN
1010.143324,LtnSmABreveHookAbv.SngStory
1010.143324,LtnSmABreveHookAbv.SngStory.VN
1010.14334,LtnSmACaron.SngStory
1010.1434,LtnSmATilde.SngStory
1010.1435,LtnSmAMacron.SngStory
1010.1436,LtnSmADiaer.SngStory
1010.143635,LtnSmADiaerMacron.SngStory
1010.14371,LtnSmADotAbv.SngStory
1010.143714,LtnSmADotAbvMacron.SngStory
1010.14373,LtnSmARingAbv.SngStory
1010.143733,LtnSmARingAbvAcute.SngStory
1010.14374,LtnSmARtHalfRing.SngStory
1010.1438,LtnSmAHookAbv.SngStory
1010.14471,LtnSmADotBlw.SngStory
1010.14473,LtnSmARingBlw.SngStory
1010.1462,LtnSmAOgonek.SngStory
1010.1463,LtnSmAOgonek.SngStory.RetroHook
1010.1475,LtnSmAStrk.SngStory
1010.22,LtnSupSmAlpha
1010.31111,LtnSmAAcute.2StorySItal
1010.31311,LtnSmAGrave.2StorySItal
1010.31411,LtnSmADblGrave.2StorySItal
1010.3211,LtnSmACircum.2StorySItal
1010.32111,LtnSmACircumDotBlw.2StorySItal
1010.33111,LtnSmAInvBreve.2StorySItal
1010.33211,LtnSmABreve.2StorySItal
1010.332111,LtnSmABreveDotBlw.2StorySItal
1010.332311,LtnSmABreveAcute.2StorySItal
1010.332313,LtnSmABreveGrave.2StorySItal
1010.332341,LtnSmABreveTilde.2StorySItal
1010.332381,LtnSmABreveHookAbv.2StorySItal
1010.33411,LtnSmACaron.2StorySItal
1010.3511,LtnSmAMacron.2StorySItal
1010.3611,LtnSmADiaer.2StorySItal
1010.363511,LtnSmADiaerMacron.2StorySItal
1010.37111,LtnSmADotAbv.2StorySItal
1010.371351,LtnSmADotAbvMacron.2StorySItal
1010.37311,LtnSmARingAbv.2StorySItal
1010.373331,LtnSmARingAbvAcute.2StorySItal
1010.374,LtnSmARtHalfRing.2StorySItal
1010.3811,LtnSmAHookAbv.2StorySItal
1010.47311,LtnSmARingBlw.2StorySItal
1010.5462,LtnSmAOgonek.2StorySItal
1010.5463,LtnSmAOgonek.2StorySItal.RetroHook
1010.64,LtnSmAlphaRetrHook
1012.1,LtnSmInvAlpha
1015.1,LtnSmTurnedAlpha
1015.22,LtnSupSmTurnedAlpha
1020.11,LtnSmAe.2StorySItal
1020.15,CySmLigAIe
1020.22,LtnSupSmAe
1020.311,LtnSmAeAcute
1020.31111,LtnSmAeAcute.2StorySItal
1020.35,LtnSmAeMacron
1020.3511,LtnSmAeMacron.2StorySItal
1025.1,LtnSmTrndAe
1025.22,ModSmTrndAe
1030.1,GrSmAlpha
1050.15,CyCapA
1050.16,GrCapAlpha
1050.23,ModCapA
1050.26,LtnSmCapA
1050.314,LtnCapADblGrave
1050.32311,LtnCapACircumAcute
1050.323111,LtnCapACircumAcute.VN
1050.32313,LtnCapACircumGrave
1050.323131,LtnCapACircumGrave.VN
1050.3234,LtnCapACircumTilde
1050.32341,LtnCapACircumTilde.VN
1050.3238,LtnCapACircumHookAbv
1050.32381,LtnCapACircumHookAbv.VN
1050.32471,LtnCapACircumDotBlw
1050.331,LtnCapAInvBreve
1050.332,LtnCapABreve
1050.332311,LtnCapABreveAcute
1050.332312,LtnCapABreveAcute.VN
1050.332313,LtnCapABreveGrave
1050.332314,LtnCapABreveGrave.VN
1050.33234,LtnCapABreveTilde
1050.332341,LtnCapABreveTilde.VN
1050.33238,LtnCapABreveHookAbv
1050.332381,LtnCapABreveHookAbv.VN
1050.332471,LtnCapABreveDotBlw
1050.333,CyCapABreve
1050.334,LtnCapACaron
1050.35,LtnCapAMacron
1050.361,CyCapADiaer
1050.3635,LtnCapADiaerMacron
1050.371,LtnCapADotAbv
1050.37135,LtnCapADotAbvMacron
1050.373311,LtnCapARingAbvAcute
1050.38,LtnCapAHookAbv
1050.471,LtnCapADotBlw
1050.473,LtnCapARingBlw
1050.62,LtnCapAOgonek
1050.63,LtnCapAOgonek.RetroHook
1050.75,LtnCapAStrk
1051.1,LtnCapTurnedA
1052.1,LtnCapAODigraph
1053.1,LtnCapAADigraph
1054.1,LtnCapAUDigraph
1055.1,LtnCapAVDigraph
1055.75,LtnCapAVDigraphStrk
1056.1,LtnCapAYDigraph
1059.1,AustralSign
1060.1,LtnCapSmAlpha
1065.1,LtnCapSmTurnedAlpha
1070.15,CyCapLigAIe
1070.23,ModCapAe
1070.26,LtnSmCapAe
1070.311,LtnCapAeAcute
1070.35,LtnCapAeMacron
1080.1,MathFrktCapA
1100.22,LtnSupSmB
1100.371,LtnSmBDotAbv
1100.45,LtnSmBLineBlw
1100.471,LtnSmBDotBlw
1100.65,LtnSmBPalHook
1100.71,LtnSmBBarredBowl
1100.72,LtnSmBBarredStem
1100.74,LtnSmBMiddleTilde
1100.81,LtnSmBHook
1100.82,LtnSmBHook.TopBar
1100.83,LtnSmBLftHook
1100.835,LtnSmBLftMidHook
1100.84,LtnSmTnSix
1100.85,LtnSmBTopbar
1110.1,CySmBe
1110.15,CySmBe.Serb
1120.1,CySmSoftSgn
1120.2,CySmSemisoftSgn
1120.3,CySmHardSgn
1120.4,CySmYat
1120.5,CySmYeru
1120.6,CySmYeruDiaer
1120.7,CySmVe
1150.15,CyCapVe
1150.16,GrCapBeta
1150.23,ModCapB
1150.26,LtnSmCapB
1150.371,LtnCapBDotAbv
1150.45,LtnCapBLineBlw
1150.471,LtnCapBDotBlw
1150.72,LtnCapBBarredLowStem
1150.7223,ModCapBarredB
1150.7226,LtnSmCapBarredB
1150.81,LtnCapBHook
1150.82,LtnCapBLftMidHook
1150.83,LtnCapTnSix
1150.84,LtnCapBTopbar
1150.841,LtnCapBHook.TopBar
1160.1,CyCapBe
1160.2,CyCapSoftSgn
1160.3,CyCapSemisoftSgn
1160.4,CyCapHardSgn
1160.5,CyCapYat
1160.6,CyCapYeru
1160.7,CyCapYeruDiaer
1170.1,MathFrktCapB
1190.16,GrSmBeta
1190.21,GrSubSmBeta
1190.23,ModSmBeta
1191.16,GrSmBeta.Serif
1191.21,GrSubSmBeta.Serif
1191.23,ModSmBeta.Serif
1192.1,LtnCapSharpS
1200.15,CySmEs
1200.191,SmRomNumOneHundred
1200.23,ModSmC
1200.24,CombLtnSmC
1200.311,LtnSmCAcute
1200.32,LtnSmCCircum
1200.334,LtnSmCCaron
1200.371,LtnSmCDotAbv
1200.61311,LtnSmCCedillaAcute
1200.62,CySmEsDesc
1200.65,LtnSmCPalHook
1200.72,LtnSmCBar
1200.75,LtnSmCStrk
1200.8,LtnStretchedC
1200.82,LtnSmCHook
1200.91,LtnSmCCurl
1200.9122,LtnSupSmCCurl
1210.1,LtnSmOpnO
1210.2,LtnSmOpnO.TopSerif
1210.22,LtnSupSmOpnO
1210.221,LtnSupSmOpnO.TopSerif
1210.64,LtnSmOpnORetrHook
1210.641,LtnSmOpnORetrHook.TopSerif
1210.76,LtnSmORingInside
1215.1,LtnSmRevC
1215.771,LtnSmRevCMiddleDot
1220.1,LtnSmSdwysOpnO
1240.1,CySmUkrainIe
1240.2,CySmE
1240.236,CySmEDiaer
1240.3,CySmE.MongolStyle
1250.15,CyCapEs
1250.19,RomNumOneHundred
1250.26,LtnSmCapC
1250.311,LtnCapCAcute
1250.32,LtnCapCCircum
1250.334,LtnCapCCaron
1250.371,LtnCapCDotAbv
1250.61311,LtnCapCCedillaAcute
1250.62,CyCapEsDesc
1250.72,LtnCapCBar
1250.75,LtnCapCStrk
1250.82,LtnCapCHook
1260.1,EuroSgn
1261.1,ColonSgn
1262.1,EuroCurrSgn
1263.1,CruzeiroSgn
1264.1,CediSign
1265.19,RomNumSixLate
1270.1,LtrBlackCapC
1275.1,CopCapEie
1280.1,LtnCapOpnO
1280.121,LtnCapOpnO.TopSerif
1280.26,LtnSmCapOpnO
1280.261,LtnSmCapOpnO.TopSerif
1285.1,RomNumRevOneHundred
1285.771,LtnCapRevCMiddleDot
1290.1,CyCapUkrainIe
1295.1,CyCapE
1295.36,CyCapEDiaer
1295.95,CyCapE.MongolStyle
1300.15,CySmKomiDe
1300.19,SmRomNumFiveHundred
1300.22,LtnSupSmD
1300.24,CombLtnSmD
1300.334,LtnSmDCaron.Caron
1300.371,LtnSmDDotAbv
1300.42,LtnSmDCircumBlw
1300.45,LtnSmDLineBlw
1300.471,LtnSmDDotBlw
1300.473,LtnSmDCedilla
1300.52,LtnSmDCaron
1300.65,LtnSmDPalHook
1300.71,LtnSmDBarredBowl
1300.72,LtnSmDBarredStem
1300.7245,DongSgn
1300.74,LtnSmDMiddleTilde
1300.75,LtnSmDum
1300.81,LtnSmDHook
1300.82,LtnSmDHook.TopBar
1300.86,LtnSmDTail
1300.87,LtnSmDTailHook
1300.91,LtnSmDCurl
1309.1,LtnSmDTopbar
1310.1,LtnSmDBDigraph
1311.1,LtnSmDz
1311.334,LtnSmDzCaron
1312.1,LtnSmDzDigraph
1312.91,LtnSmDzDigraphCurl
1314.1,LtnSmDezhDigraph
1320.2,CySmKomiDje
1331.1,LtnSmDelta
1331.16,GrSmDelta
1331.23,ModSmDelta
1340.1,LtnSmEth
1340.23,ModSmEth
1350.19,RomNumFiveHundred
1350.23,ModCapD
1350.26,LtnSmCapD
1350.334,LtnCapDCaron
1350.371,LtnCapDDotAbv
1350.42,LtnCapDCircumBlw
1350.45,LtnCapDLineBlw
1350.471,LtnCapDDotBlw
1350.61,LtnCapDCedilla
1350.72,LtnCapEth
1350.721,LtnCapDStrk
1350.722,LtnCapAfricanD
1350.7226,LtnSmCapEth
1350.7281,LtnCapDStrkHook
1350.81,LtnCapDHook
1350.82,LtnCapDHook.TopBar
1359.1,LtnCapDTopbar
1360.1,LtnCapDSmZ
1360.334,LtnCapDSmZCaron
1361.1,LtnCapDz
1361.334,LtnCapDzCaron
1370.1,CyCapKomiDe
1370.2,CyCapKomiDje
1380.1,GrCapDelta
1390.1,RomNumFiveThousand
1391.1,RomNumOneThousandCD
1392.1,RomNumTenThousand
1393.1,RomNumFiftyThousand
1394.1,RomNumOneHundredThousand
1395.1,DrachmaSgn
1400.15,CySmIe
1400.21,LtnSubSmE
1400.22,LtnSupSmE
1400.24,CombLtnSmE
1400.31315,CySmIeGrave
1400.314,LtnSmEDblGrave
1400.32311,LtnSmECircumAcute
1400.323111,LtnSmECircumAcute.VN
1400.32313,LtnSmECircumGrave
1400.323131,LtnSmECircumGrave.VN
1400.3234,LtnSmECircumTilde
1400.32341,LtnSmECircumTilde.VN
1400.3238,LtnSmECircumHookAbv
1400.32381,LtnSmECircumHookAbv.VN
1400.32471,LtnSmECircumDotBlw
1400.331,LtnSmEInvBreve
1400.332,LtnSmEBreve
1400.33215,CySmIeBreve
1400.333,LtnSmECaron
1400.34,LtnSmETilde
1400.35,LtnSmEMacron
1400.35311,LtnSmEMacronAcute
1400.35313,LtnSmEMacronGrave
1400.3615,CySmIo
1400.371,LtnSmEDotAbv
1400.38,LtnSmEHookAbv
1400.42,LtnSmECircumBlw
1400.44,LtnSmETildeBlw
1400.471,LtnSmEDotBlw
1400.54,LtnSmENotch
1400.61,LtnSmECedilla
1400.61332,LtnSmECedillaBreve
1400.62,LtnSmEOgonek
1400.63,LtnSmEOgonek.RetroHook
1400.64,LtnSmERetrHook
1400.75,LtnSmEStrk
1410.1,CySmAbkhasChe
1410.62,CySmAbkhasCheDesc
1420.1,LtnSmTurnedE
1420.11,LtnSmSchwa
1420.15,CySmSchwa
1420.21,LtnSubSmSchwa
1420.22,LtnSupSmSchwa
1420.361,CySmSchwaDiaer
1420.641,LtnSmSchwaRetrHook
1420.821,LtnSmSchwaHook
